,Chn,Identifier,Flg,DLC,D0,1,2,3,4,5,6,D7,Time,Dir
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.333110,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.333370,R
,0,00000163,,8,00,00,00,00,00,01,0E,51,,27323.333630,R
,0,00000565,,8,00,00,00,00,00,01,0E,51,,27323.334050,R
,0,00000163,,8,00,00,00,00,00,01,0E,52,,27323.335590,R
,0,00000565,,8,00,00,00,00,00,01,0E,52,,27323.335930,R
,0,00000163,,8,00,00,00,00,00,01,0E,53,,27323.337640,R
,0,00000565,,8,00,00,00,00,00,01,0E,53,,27323.337980,R
,0,00000163,,8,00,00,00,00,00,01,0E,54,,27323.339690,R
,0,00000565,,8,00,00,00,00,00,01,0E,54,,27323.340030,R
,0,00000163,,8,00,00,00,00,00,01,0E,55,,27323.341650,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.341900,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.342160,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.342420,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.342670,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.342930,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.343180,R
,0,00000565,,8,00,00,00,00,00,01,0E,55,,27323.343440,R
,0,00000163,,8,00,00,00,00,00,01,0E,56,,27323.344040,R
,0,00000565,,8,00,00,00,00,00,01,0E,56,,27323.344380,R
,0,00000163,,8,00,00,00,00,00,01,0E,57,,27323.345740,R
,0,00000565,,8,00,00,00,00,00,01,0E,57,,27323.346170,R
,0,00000163,,8,00,00,00,00,00,01,0E,58,,27323.347790,R
,0,00000565,,8,00,00,00,00,00,01,0E,58,,27323.348220,R
,0,00000163,,8,00,00,00,00,00,01,0E,59,,27323.349840,R
,0,00000565,,8,00,00,00,00,00,01,0E,59,,27323.350270,R
,0,00000163,,8,00,00,00,00,00,01,0E,5A,,27323.351890,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.352140,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.352400,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.352660,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.352910,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.353080,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.353340,R
,0,00000565,,8,00,00,00,00,00,01,0E,5A,,27323.353590,R
,0,00000163,,8,00,00,00,00,00,01,0E,5B,,27323.354190,R
,0,00000565,,8,00,00,00,00,00,01,0E,5B,,27323.354620,R
,0,00000163,,8,00,00,00,00,00,01,0E,5C,,27323.355980,R
,0,00000565,,8,00,00,00,00,00,01,0E,5C,,27323.356330,R
,0,00000163,,8,00,00,00,00,00,01,0E,5D,,27323.358030,R
,0,00000565,,8,00,00,00,00,00,01,0E,5D,,27323.358370,R
,0,00000163,,8,00,00,00,00,00,01,0E,5E,,27323.360080,R
,0,00000565,,8,00,00,00,00,00,01,0E,5E,,27323.360420,R
,0,000000A0,,8,49,11,00,00,00,00,00,00,,27323.361870,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.362130,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.362380,R
,0,000000B0,,8,AD,11,00,00,00,00,00,00,,27323.362640,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.362900,R
,0,000000C0,,8,11,12,00,00,00,00,00,00,,27323.363150,R
,0,00000163,,8,00,00,00,00,00,01,0E,5F,,27323.363320,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.363580,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.363830,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.364090,R
,0,00000565,,8,00,00,00,00,00,01,0E,5F,,27323.364350,R
,0,00000163,,8,00,00,00,00,00,01,0E,60,,27323.364940,R
,0,00000565,,8,00,00,00,00,00,01,0E,60,,27323.365370,R
,0,00000163,,8,00,00,00,00,00,01,0E,61,,27323.366140,R
,0,00000565,,8,00,00,00,00,00,01,0E,61,,27323.366570,R
,0,00000163,,8,00,00,00,00,00,01,0E,62,,27323.368190,R
,0,00000565,,8,00,00,00,00,00,01,0E,62,,27323.368610,R
,0,00000163,,8,00,00,00,00,00,01,0E,63,,27323.370230,R
,0,00000565,,8,00,00,00,00,00,01,0E,63,,27323.370660,R
,0,000000A0,,8,4E,11,00,00,00,00,00,00,,27323.371860,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.372110,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.372370,R
,0,000000B0,,8,B2,11,00,00,00,00,00,00,,27323.372620,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.372880,R
,0,000000C0,,8,16,12,00,00,00,00,00,00,,27323.373140,R
,0,00000163,,8,00,00,00,00,00,01,0F,00,,27323.373390,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.373560,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.373820,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.374070,R
,0,00000565,,8,00,00,00,00,00,01,0F,00,,27323.374330,R
,0,00000163,,8,00,00,00,00,00,01,0F,01,,27323.374930,R
,0,00000565,,8,00,00,00,00,00,01,0F,01,,27323.375350,R
,0,00000163,,8,00,00,00,00,00,01,0F,02,,27323.376380,R
,0,00000565,,8,00,00,00,00,00,01,0F,02,,27323.376720,R
,0,00000163,,8,00,00,00,00,00,01,0F,03,,27323.378430,R
,0,00000565,,8,00,00,00,00,00,01,0F,03,,27323.378770,R
,0,00000163,,8,00,00,00,00,00,01,0F,04,,27323.380390,R
,0,00000565,,8,00,00,00,00,00,01,0F,04,,27323.380820,R
,0,000000A0,,8,53,11,00,00,00,00,00,00,,27323.381840,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.382100,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.382350,R
,0,000000B0,,8,B7,11,00,00,00,00,00,00,,27323.382610,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.382860,R
,0,000000C0,,8,1B,12,00,00,00,00,00,00,,27323.383120,R
,0,00000163,,8,00,00,00,00,00,01,0F,05,,27323.383380,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.383630,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.383800,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.384060,R
,0,00000565,,8,00,00,00,00,00,01,0F,05,,27323.384310,R
,0,00000163,,8,00,00,00,00,00,01,0F,06,,27323.384910,R
,0,00000565,,8,00,00,00,00,00,01,0F,06,,27323.385340,R
,0,00000163,,8,00,00,00,00,00,01,0F,07,,27323.386530,R
,0,00000565,,8,00,00,00,00,00,01,0F,07,,27323.386960,R
,0,00000163,,8,00,00,00,00,00,01,0F,08,,27323.388580,R
,0,00000565,,8,00,00,00,00,00,01,0F,08,,27323.389010,R
,0,00000163,,8,00,00,00,00,00,01,0F,09,,27323.390630,R
,0,00000565,,8,00,00,00,00,00,01,0F,09,,27323.391060,R
,0,000000A0,,8,58,11,00,00,00,00,00,00,,27323.391910,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.392170,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.392340,R
,0,000000B0,,8,BC,11,00,00,00,00,00,00,,27323.392590,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.392850,R
,0,000000C0,,8,20,12,00,00,00,00,00,00,,27323.393100,R
,0,00000163,,8,00,00,00,00,00,01,0F,0A,,27323.393360,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.393620,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.393870,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.394130,R
,0,00000565,,8,00,00,00,00,00,01,0F,0A,,27323.394300,R
,0,00000163,,8,00,00,00,00,00,01,0F,0B,,27323.394900,R
,0,00000565,,8,00,00,00,00,00,01,0F,0B,,27323.395320,R
,0,00000163,,8,00,00,00,00,00,01,0F,0C,,27323.396770,R
,0,00000565,,8,00,00,00,00,00,01,0F,0C,,27323.397110,R
,0,00000163,,8,00,00,00,00,00,01,0F,0D,,27323.398740,R
,0,00000565,,8,00,00,00,00,00,01,0F,0D,,27323.399160,R
,0,00000163,,8,00,00,00,00,00,01,0F,0E,,27323.400780,R
,0,00000565,,8,00,00,00,00,00,01,0F,0E,,27323.401210,R
,0,000000A1,,8,11,0D,00,00,00,00,00,00,,27323.401890,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.402150,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.402320,R
,0,000000B1,,8,11,0D,00,00,00,00,00,00,,27323.402580,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.402830,R
,0,00000163,,8,00,00,00,00,00,01,0F,0F,,27323.403090,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.403340,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.403600,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.403860,R
,0,00000565,,8,00,00,00,00,00,01,0F,0F,,27323.404110,R
,0,00000163,,8,00,00,00,00,00,01,0F,10,,27323.404880,R
,0,00000565,,8,00,00,00,00,00,01,0F,10,,27323.405310,R
,0,00000163,,8,00,00,00,00,00,01,0F,11,,27323.406930,R
,0,00000565,,8,00,00,00,00,00,01,0F,11,,27323.407350,R
,0,00000163,,8,00,00,00,00,00,01,0F,12,,27323.408980,R
,0,00000565,,8,00,00,00,00,00,01,0F,12,,27323.409400,R
,0,00000163,,8,00,00,00,00,00,01,0F,13,,27323.411020,R
,0,00000565,,8,00,00,00,00,00,01,0F,13,,27323.411370,R
,0,000000A1,,8,16,0D,00,00,00,00,00,00,,27323.411880,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.412130,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.412390,R
,0,000000B1,,8,16,0D,00,00,00,00,00,00,,27323.412560,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.412820,R
,0,00000163,,8,00,00,00,00,00,01,0F,14,,27323.413070,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.413330,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.413580,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.413840,R
,0,00000565,,8,00,00,00,00,00,01,0F,14,,27323.414100,R
,0,00000163,,8,00,00,00,00,00,01,0F,15,,27323.415120,R
,0,00000565,,8,00,00,00,00,00,01,0F,15,,27323.415460,R
,0,00000163,,8,00,00,00,00,00,01,0F,16,,27323.417170,R
,0,00000565,,8,00,00,00,00,00,01,0F,16,,27323.417510,R
,0,00000163,,8,00,00,00,00,00,01,0F,17,,27323.419130,R
,0,00000565,,8,00,00,00,00,00,01,0F,17,,27323.419560,R
,0,00000163,,8,00,00,00,00,00,01,0F,18,,27323.421180,R
,0,00000565,,8,00,00,00,00,00,01,0F,18,,27323.421610,R
,0,000000A1,,8,1B,0D,00,00,00,00,00,00,,27323.421860,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.422120,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.422370,R
,0,000000B1,,8,1B,0D,00,00,00,00,00,00,,27323.422630,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.422800,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.423060,R
,0,00000163,,8,00,00,00,00,00,01,0F,19,,27323.423310,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.423570,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.423820,R
,0,00000565,,8,00,00,00,00,00,01,0F,19,,27323.424080,R
,0,00000163,,8,00,00,00,00,00,01,0F,1A,,27323.425270,R
,0,00000565,,8,00,00,00,00,00,01,0F,1A,,27323.425700,R
,0,00000163,,8,00,00,00,00,00,01,0F,1B,,27323.427320,R
,0,00000565,,8,00,00,00,00,00,01,0F,1B,,27323.427750,R
,0,00000163,,8,00,00,00,00,00,01,0F,1C,,27323.429370,R
,0,00000565,,8,00,00,00,00,00,01,0F,1C,,27323.429800,R
,0,00000163,,8,00,00,00,00,00,01,0F,1D,,27323.431420,R
,0,00000565,,8,00,00,00,00,00,01,0F,1D,,27323.431760,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.432020,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.432270,R
,0,000000A3,,8,58,11,00,00,00,00,00,00,,27323.432530,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.432780,R
,0,000000B3,,8,20,12,00,00,00,00,00,00,,27323.433040,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.433300,R
,0,00000163,,8,00,00,00,00,00,01,0F,1E,,27323.433550,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.433720,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.433980,R
,0,00000565,,8,00,00,00,00,00,01,0F,1E,,27323.434230,R
,0,00000163,,8,00,00,00,00,00,01,0F,1F,,27323.435510,R
,0,00000565,,8,00,00,00,00,00,01,0F,1F,,27323.435860,R
,0,00000163,,8,00,00,00,00,00,01,0F,20,,27323.437560,R
,0,00000565,,8,00,00,00,00,00,01,0F,20,,27323.437900,R
,0,00000163,,8,00,00,00,00,00,01,0F,21,,27323.439530,R
,0,00000565,,8,00,00,00,00,00,01,0F,21,,27323.439950,R
,0,00000163,,8,00,00,00,00,00,01,0F,22,,27323.441570,R
,0,000000A3,,8,58,11,00,00,00,00,00,00,,27323.441830,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.442090,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.442340,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.442600,R
,0,000000B3,,8,20,12,00,00,00,00,00,00,,27323.442850,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.443110,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.443370,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.443540,R
,0,00000565,,8,00,00,00,00,00,01,0F,22,,27323.443790,R
,0,00000163,,8,00,00,00,00,00,01,0F,23,,27323.444050,R
,0,00000565,,8,00,00,00,00,00,01,0F,23,,27323.444470,R
,0,00000163,,8,00,00,00,00,00,01,0F,24,,27323.445670,R
,0,00000565,,8,00,00,00,00,00,01,0F,24,,27323.446100,R
,0,00000163,,8,00,00,00,00,00,01,0F,25,,27323.447720,R
,0,00000565,,8,00,00,00,00,00,01,0F,25,,27323.448140,R
,0,00000163,,8,00,00,00,00,00,01,0F,26,,27323.449770,R
,0,00000565,,8,00,00,00,00,00,01,0F,26,,27323.450110,R
,0,00000163,,8,00,00,00,00,00,01,0F,27,,27323.451810,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.452070,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.452330,R
,0,000000A3,,8,58,11,00,00,00,00,00,00,,27323.452500,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.452750,R
,0,000000B3,,8,20,12,00,00,00,00,00,00,,27323.453010,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.453260,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.453520,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.453780,R
,0,00000565,,8,00,00,00,00,00,01,0F,27,,27323.454030,R
,0,00000163,,8,00,00,00,00,00,01,0F,28,,27323.454290,R
,0,00000565,,8,00,00,00,00,00,01,0F,28,,27323.454630,R
,0,00000163,,8,00,00,00,00,00,01,0F,29,,27323.455820,R
,0,00000565,,8,00,00,00,00,00,01,0F,29,,27323.456250,R
,0,00000163,,8,00,00,00,00,00,01,0F,2A,,27323.457870,R
,0,00000565,,8,00,00,00,00,00,01,0F,2A,,27323.458300,R
,0,00000163,,8,00,00,00,00,00,01,0F,2B,,27323.459920,R
,0,00000565,,8,00,00,00,00,00,01,0F,2B,,27323.460350,R
,0,000000A3,,8,58,11,00,00,00,00,00,00,,27323.461800,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.462050,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.462310,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.462570,R
,0,000000B3,,8,20,12,00,00,00,00,00,00,,27323.462820,R
,0,00000163,,8,00,00,00,00,00,01,0F,2C,,27323.463080,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.463330,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.463590,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.463850,R
,0,00000565,,8,00,00,00,00,00,01,0F,2C,,27323.464020,R
,0,00000163,,8,00,00,00,00,00,01,0F,2D,,27323.464610,R
,0,00000565,,8,00,00,00,00,00,01,0F,2D,,27323.465040,R
,0,00000163,,8,00,00,00,00,00,01,0F,2E,,27323.466060,R
,0,00000565,,8,00,00,00,00,00,01,0F,2E,,27323.466490,R
,0,00000163,,8,00,00,00,00,00,01,0F,2F,,27323.468110,R
,0,00000565,,8,00,00,00,00,00,01,0F,2F,,27323.468450,R
,0,00000163,,8,00,00,00,00,00,01,0F,30,,27323.470160,R
,0,00000565,,8,00,00,00,00,00,01,0F,30,,27323.470500,R
,0,000000C4,,8,1B,0D,00,00,00,00,00,00,,27323.471870,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.472120,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.472290,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.472550,R
,0,00000163,,8,00,00,00,00,00,01,0F,31,,27323.472810,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.473060,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.473320,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.473570,R
,0,00000565,,8,00,00,00,00,00,01,0F,31,,27323.473830,R
,0,00000163,,8,00,00,00,00,00,01,0F,32,,27323.474430,R
,0,00000565,,8,00,00,00,00,00,01,0F,32,,27323.474850,R
,0,00000163,,8,00,00,00,00,00,01,0F,33,,27323.476220,R
,0,00000565,,8,00,00,00,00,00,01,0F,33,,27323.476650,R
,0,00000163,,8,00,00,00,00,00,01,0F,34,,27323.478270,R
,0,00000565,,8,00,00,00,00,00,01,0F,34,,27323.478690,R
,0,00000163,,8,00,00,00,00,00,01,0F,35,,27323.480310,R
,0,00000565,,8,00,00,00,00,00,01,0F,35,,27323.480740,R
,0,000000C4,,8,1B,0D,00,00,00,00,00,00,,27323.481850,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.482110,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.482360,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.482530,R
,0,00000163,,8,00,00,00,00,00,01,0F,36,,27323.482790,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.483050,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.483300,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.483560,R
,0,00000565,,8,00,00,00,00,00,01,0F,36,,27323.483810,R
,0,00000163,,8,00,00,00,00,00,01,0F,37,,27323.484410,R
,0,00000565,,8,00,00,00,00,00,01,0F,37,,27323.484840,R
,0,00000163,,8,00,00,00,00,00,01,0F,38,,27323.486460,R
,0,00000565,,8,00,00,00,00,00,01,0F,38,,27323.486890,R
,0,00000163,,8,00,00,00,00,00,01,0F,39,,27323.488510,R
,0,00000565,,8,00,00,00,00,00,01,0F,39,,27323.488850,R
,0,00000163,,8,00,00,00,00,00,01,0F,3A,,27323.490550,R
,0,00000565,,8,00,00,00,00,00,01,0F,3A,,27323.490900,R
,0,000000C4,,8,1B,0D,00,00,00,00,00,00,,27323.491830,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.492090,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.492350,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.492600,R
,0,00000163,,8,00,00,00,00,00,01,0F,3B,,27323.492770,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.493030,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.493290,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.493540,R
,0,00000565,,8,00,00,00,00,00,01,0F,3B,,27323.493800,R
,0,00000163,,8,00,00,00,00,00,01,0F,3C,,27323.494570,R
,0,00000565,,8,00,00,00,00,00,01,0F,3C,,27323.494990,R
,0,00000163,,8,00,00,00,00,00,01,0F,3D,,27323.496610,R
,0,00000565,,8,00,00,00,00,00,01,0F,3D,,27323.497040,R
,0,00000163,,8,00,00,00,00,00,01,0F,3E,,27323.498660,R
,0,00000565,,8,00,00,00,00,00,01,0F,3E,,27323.499090,R
,0,00000163,,8,00,00,00,00,00,01,0F,3F,,27323.500710,R
,0,00000565,,8,00,00,00,00,00,01,0F,3F,,27323.501140,R
,0,000000C4,,8,1B,0D,00,00,00,00,00,00,,27323.501820,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.502070,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.502330,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.502590,R
,0,00000163,,8,00,00,00,00,00,01,0F,40,,27323.502840,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.503100,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.503270,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.503530,R
,0,00000565,,8,00,00,00,00,00,01,0F,40,,27323.503780,R
,0,00000163,,8,00,00,00,00,00,01,0F,41,,27323.504810,R
,0,00000565,,8,00,00,00,00,00,01,0F,41,,27323.505230,R
,0,00000163,,8,00,00,00,00,00,01,0F,42,,27323.506850,R
,0,00000565,,8,00,00,00,00,00,01,0F,42,,27323.507190,R
,0,00000163,,8,00,00,00,00,00,01,0F,43,,27323.508900,R
,0,00000565,,8,00,00,00,00,00,01,0F,43,,27323.509240,R
,0,00000163,,8,00,00,00,00,00,01,0F,44,,27323.510950,R
,0,00000565,,8,00,00,00,00,00,01,0F,44,,27323.511290,R
,0,000000C4,,8,1B,0D,00,00,00,00,00,00,,27323.511800,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.512060,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.512310,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.512570,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.512830,R
,0,00000163,,8,00,00,00,00,00,01,0F,45,,27323.513080,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.513340,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.513510,R
,0,00000565,,8,00,00,00,00,00,01,0F,45,,27323.513770,R
,0,00000163,,8,00,00,00,00,00,01,0F,46,,27323.514960,R
,0,00000565,,8,00,00,00,00,00,01,0F,46,,27323.515390,R
,0,00000163,,8,00,00,00,00,00,01,0F,47,,27323.517010,R
,0,00000565,,8,00,00,00,00,00,01,0F,47,,27323.517430,R
,0,00000163,,8,00,00,00,00,00,01,0F,48,,27323.519060,R
,0,00000565,,8,00,00,00,00,00,01,0F,48,,27323.519480,R
,0,00000163,,8,00,00,00,00,00,01,0F,49,,27323.521100,R
,0,00000565,,8,00,00,00,00,00,01,0F,49,,27323.521530,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.521790,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.522040,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.522300,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.522550,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.522810,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.523070,R
,0,00000163,,8,00,00,00,00,00,01,0F,4A,,27323.523320,R
,0,00000565,,8,00,00,00,00,00,01,0F,4A,,27323.523660,R
,0,00000163,,8,00,00,00,00,00,01,0F,4B,,27323.525200,R
,0,00000565,,8,00,00,00,00,00,01,0F,4B,,27323.525630,R
,0,00000163,,8,00,00,00,00,00,01,0F,4C,,27323.527250,R
,0,00000565,,8,00,00,00,00,00,01,0F,4C,,27323.527590,R
,0,00000163,,8,00,00,00,00,00,01,0F,4D,,27323.529300,R
,0,00000565,,8,00,00,00,00,00,01,0F,4D,,27323.529640,R
,0,00000163,,8,00,00,00,00,00,01,0F,4E,,27323.531340,R
,0,00000565,,8,00,00,00,00,00,01,0F,4E,,27323.531690,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.531940,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.532200,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.532450,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.532710,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.532970,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.533220,R
,0,00000163,,8,00,00,00,00,00,01,0F,4F,,27323.533390,R
,0,00000565,,8,00,00,00,00,00,01,0F,4F,,27323.533820,R
,0,00000163,,8,00,00,00,00,00,01,0F,50,,27323.535350,R
,0,00000565,,8,00,00,00,00,00,01,0F,50,,27323.535780,R
,0,00000163,,8,00,00,00,00,00,01,0F,51,,27323.537400,R
,0,00000565,,8,00,00,00,00,00,01,0F,51,,27323.537830,R
,0,00000163,,8,00,00,00,00,00,01,0F,52,,27323.539450,R
,0,00000565,,8,00,00,00,00,00,01,0F,52,,27323.539880,R
,0,00000163,,8,00,00,00,00,00,01,0F,53,,27323.541500,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.541840,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.542100,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.542270,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.542520,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.542780,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.543030,R
,0,00000565,,8,00,00,00,00,00,01,0F,53,,27323.543290,R
,0,00000163,,8,00,00,00,00,00,01,0F,54,,27323.543800,R
,0,00000565,,8,00,00,00,00,00,01,0F,54,,27323.544230,R
,0,00000163,,8,00,00,00,00,00,01,0F,55,,27323.545590,R
,0,00000565,,8,00,00,00,00,00,01,0F,55,,27323.545940,R
,0,00000163,,8,00,00,00,00,00,01,0F,56,,27323.547640,R
,0,00000565,,8,00,00,00,00,00,01,0F,56,,27323.547980,R
,0,00000163,,8,00,00,00,00,00,01,0F,57,,27323.549690,R
,0,00000565,,8,00,00,00,00,00,01,0F,57,,27323.550030,R
,0,00000163,,8,00,00,00,00,00,01,0F,58,,27323.551650,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27323.551910,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27323.552170,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27323.552420,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27323.552680,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27323.552930,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27323.553190,R
,0,00000565,,8,00,00,00,00,00,01,0F,58,,27323.553450,R
,0,00000163,,8,00,00,00,00,00,01,0F,59,,27323.554040,R
,0,00000565,,8,00,00,00,00,00,01,0F,59,,27323.554380,R
,0,00000163,,8,00,00,00,00,00,01,0F,5A,,27323.555750,R
,0,00000565,,8,00,00,00,00,00,01,0F,5A,,27323.556180,R
,0,00000163,,8,00,00,00,00,00,01,0F,5B,,27323.557800,R
,0,00000565,,8,00,00,00,00,00,01,0F,5B,,27323.558220,R
,0,00000163,,8,00,00,00,00,00,01,0F,5C,,27323.559850,R
